,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
accuracy,0.1875,0.375,0.3125,0.0625,0.4,0.3333333333333333,0.13333333333333333,0.2,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.26666666666666666,0.2,0.3333333333333333,0.3333333333333333,0.26666666666666666
precision,0.10833333333333334,0.19999999999999998,0.08333333333333333,0.023809523809523808,0.24074074074074073,0.1880952380952381,0.05714285714285714,0.2833333333333333,0.2698412698412698,0.11805555555555554,0.32142857142857145,0.10476190476190476,0.10833333333333334,0.15,0.1111111111111111,0.09722222222222221
recall,0.10833333333333334,0.2388888888888889,0.16666666666666666,0.03333333333333333,0.23055555555555554,0.20833333333333334,0.09722222222222221,0.16666666666666666,0.3055555555555555,0.18055555555555555,0.32222222222222224,0.15555555555555556,0.12222222222222223,0.18888888888888888,0.18888888888888888,0.15555555555555556
f1,0.10833333333333335,0.2159090909090909,0.1111111111111111,0.027777777777777776,0.21746031746031744,0.1835016835016835,0.07037037037037037,0.20370370370370372,0.2828282828282828,0.13888888888888887,0.31666666666666665,0.125,0.11428571428571431,0.15555555555555556,0.13398692810457516,0.11904761904761905
auc,0.5504166666666667,0.4659722222222222,0.46027777777777784,0.4181944444444445,0.445,0.56875,0.5121527777777778,0.50625,0.5365740740740741,0.5497685185185185,0.5924074074074073,0.6248148148148149,0.5092592592592593,0.4740740740740741,0.5381481481481482,0.42185185185185187
